ResponseId,qid,res,Qlevel,was_rev,freDelta,fkglDelta,from.text,to.text,from.FRE,from.FKG,to.FRE,to.FKG
R_5gRs3GUMGwIrEuB,5eb234b5deb70a6af225f6fd,Somewhat agree,Master's degree,False,-18.969550342130987,8.442521994134895,"Tools & Approaches. A plethora of works have been focused on supporting the automated generation and retrieval. For example, software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been porposed for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code snippets, and user stories.","Software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been studied for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code examples and user stories.",23.48091397849464,15.118387096774198,4.5113636363636545,23.560909090909092
R_2azQGqyzdiTkvn2,5eb234b5deb70a6af225f6fd,Neither agree nor disagree,Professor,True,-18.969550342130987,8.442521994134895,"Tools & Approaches. A plethora of works have been focused on supporting the automated generation and retrieval. For example, software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been porposed for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code snippets, and user stories.","Software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been studied for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code examples and user stories.",23.48091397849464,15.118387096774198,4.5113636363636545,23.560909090909092
R_2ALKUVr0LclXonG,5eb234b5deb70a6af225f6fd,Somewhat agree,Master's degree,True,-18.969550342130987,8.442521994134895,"Tools & Approaches. A plethora of works have been focused on supporting the automated generation and retrieval. For example, software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been porposed for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code snippets, and user stories.","Software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been studied for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code examples and user stories.",23.48091397849464,15.118387096774198,4.5113636363636545,23.560909090909092
R_2fv6Pk7Rjmr7FVf,5eb234b5deb70a6af225f6fd,Somewhat disagree,PhD,False,-18.969550342130987,8.442521994134895,"Tools & Approaches. A plethora of works have been focused on supporting the automated generation and retrieval. For example, software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been porposed for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code snippets, and user stories.","Software summarization techniques and tools with the goal of providing abstractive and extractive summaries has been studied for a diverse set of software artifacts, such as bug reports, classes and methods, unit tests, commit messages, release notes, user reviews, code examples and user stories.",23.48091397849464,15.118387096774198,4.5113636363636545,23.560909090909092
R_3j6j0BQtCMvAnnu,5eb234c6deb70a6af2260571,Strongly disagree,Master's degree,False,-32.35320422535213,11.592816901408455,"Completeness accounts for %53 of issues in this section. We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.546795774647848,22.852183098591553,-37.89999999999998,34.44500000000001
R_2flXhbfNu9VL2p8,5eb234c6deb70a6af2260571,Somewhat agree,Professor,False,-32.35320422535213,11.592816901408455,"Completeness accounts for %53 of issues in this section. We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.546795774647848,22.852183098591553,-37.89999999999998,34.44500000000001
R_5gRs3GUMGwIrEuB,5eb234c6deb70a6af2260571,Neither agree nor disagree,Master's degree,True,-32.35320422535213,11.592816901408455,"Completeness accounts for %53 of issues in this section. We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.546795774647848,22.852183098591553,-37.89999999999998,34.44500000000001
R_2sXVfZ8M2bTm0sA,5eb234c6deb70a6af2260571,Strongly agree,PhD,True,-32.35320422535213,11.592816901408455,"Completeness accounts for %53 of issues in this section. We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.546795774647848,22.852183098591553,-37.89999999999998,34.44500000000001
R_RfYDkz12aApKVuF,5eb234c6deb70a6af2260571,Somewhat agree,Bachelor's degree,True,-32.35320422535213,11.592816901408455,"Completeness accounts for %53 of issues in this section. We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.546795774647848,22.852183098591553,-37.89999999999998,34.44500000000001
R_2ASVLC9oTQeLJaR,5eb234c6deb70a6af2260571,Somewhat disagree,Bachelor's degree,False,-32.35320422535213,11.592816901408455,"Completeness accounts for %53 of issues in this section. We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.546795774647848,22.852183098591553,-37.89999999999998,34.44500000000001
R_2fv6Pk7Rjmr7FVf,5eb234c6deb70a6af2260571,Neither agree nor disagree,PhD,True,-32.35320422535213,11.592816901408455,"Completeness accounts for %53 of issues in this section. We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.546795774647848,22.852183098591553,-37.89999999999998,34.44500000000001
R_3j6j0BQtCMvAnnu,5eb234c6deb70a6af225fbb3,Somewhat disagree,Master's degree,True,-32.263783783783765,11.207702702702708,"Example: The incompleteness could raise from different things such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported""). Fig 4.4 illustrate other type of missing information we observed.","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.636216216216212,23.2372972972973,-37.89999999999998,34.44500000000001
R_3oGCHD9qcEOjEKR,5eb234c6deb70a6af225fbb3,Somewhat agree,PhD,True,-32.263783783783765,11.207702702702708,"Example: The incompleteness could raise from different things such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported""). Fig 4.4 illustrate other type of missing information we observed.","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.636216216216212,23.2372972972973,-37.89999999999998,34.44500000000001
R_2ASVLC9oTQeLJaR,5eb234c6deb70a6af225fbb3,Somewhat agree,Bachelor's degree,True,-32.263783783783765,11.207702702702708,"Example: The incompleteness could raise from different things such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported""). Fig 4.4 illustrate other type of missing information we observed.","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.636216216216212,23.2372972972973,-37.89999999999998,34.44500000000001
R_2fv6Pk7Rjmr7FVf,5eb234c6deb70a6af225fbb3,Neither agree nor disagree,PhD,True,-32.263783783783765,11.207702702702708,"Example: The incompleteness could raise from different things such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported""). Fig 4.4 illustrate other type of missing information we observed.","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.636216216216212,23.2372972972973,-37.89999999999998,34.44500000000001
R_1hySrlplH6qf42Z,5eb234c6deb70a6af225fbb3,Neither agree nor disagree,Master's degree,False,-32.263783783783765,11.207702702702708,"Example: The incompleteness could raise from different things such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported""). Fig 4.4 illustrate other type of missing information we observed.","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.636216216216212,23.2372972972973,-37.89999999999998,34.44500000000001
R_2QiKL3vV8VYIJkJ,5eb234c6deb70a6af225fbb3,Somewhat agree,Bachelor's degree,True,-32.263783783783765,11.207702702702708,"Example: The incompleteness could raise from different things such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported""). Fig 4.4 illustrate other type of missing information we observed.","Example: We observed different causes of incompleteness such as missing explanation (e.g.,**""is there any idea what ""frequently used"" might mean?""), a component in a library (e.g.,**""The documentation on [...] is missing information about the toolbar buttons""), API behavior clarification (e.g.,**""I think that we should add documentation ensuring that the user passes a tree with reset bounds""), or compatibility information (e.g.,**""Explicitly mention if clang 4.x, 5.x are supported"").",-5.636216216216212,23.2372972972973,-37.89999999999998,34.44500000000001
R_2flXhbfNu9VL2p8,5eb23451deb70a6af224e429,Neither agree nor disagree,Professor,False,-10.520253436426117,4.469201030927838,"However, the main purpose of those code refactoring/clean up tasks is to improve the code understandability. Variable and method renaming refactoring (i.e., renaming a variable or method to better reflect its functionality) is the most common way to make the code easier to comprehend. Also popular are code transformations aimed at replacing literal values with variables or splitting long functions through extract method refactoring. The latter allows not only to foster comprehensibility, but also the reusability of small code snippets.","However, the main purpose of those code refactoring/clean up tasks is to improve the code comprehensibility without touching any documentation. Variable and method renaming refactoring (i.e., renaming a variable or method to better fit its functionality) is the most common way to make the code easier to understand. Also, variable and method extract refactoring (i.e., replacing literal values or inner method code blocks by introducing new variables or methods) is a standard approach to not only avoid existing or potential redundant code, but also better present and explain the implementation logic of the extracted code snippets.",17.08125000000001,15.907500000000002,6.5609965635738945,20.37670103092784
R_2ALKUVr0LclXonG,5eb23451deb70a6af224e429,Neither agree nor disagree,Master's degree,True,-10.520253436426117,4.469201030927838,"However, the main purpose of those code refactoring/clean up tasks is to improve the code understandability. Variable and method renaming refactoring (i.e., renaming a variable or method to better reflect its functionality) is the most common way to make the code easier to comprehend. Also popular are code transformations aimed at replacing literal values with variables or splitting long functions through extract method refactoring. The latter allows not only to foster comprehensibility, but also the reusability of small code snippets.","However, the main purpose of those code refactoring/clean up tasks is to improve the code comprehensibility without touching any documentation. Variable and method renaming refactoring (i.e., renaming a variable or method to better fit its functionality) is the most common way to make the code easier to understand. Also, variable and method extract refactoring (i.e., replacing literal values or inner method code blocks by introducing new variables or methods) is a standard approach to not only avoid existing or potential redundant code, but also better present and explain the implementation logic of the extracted code snippets.",17.08125000000001,15.907500000000002,6.5609965635738945,20.37670103092784
R_2QiKL3vV8VYIJkJ,5eb23451deb70a6af224e429,Somewhat agree,Bachelor's degree,False,-10.520253436426117,4.469201030927838,"However, the main purpose of those code refactoring/clean up tasks is to improve the code understandability. Variable and method renaming refactoring (i.e., renaming a variable or method to better reflect its functionality) is the most common way to make the code easier to comprehend. Also popular are code transformations aimed at replacing literal values with variables or splitting long functions through extract method refactoring. The latter allows not only to foster comprehensibility, but also the reusability of small code snippets.","However, the main purpose of those code refactoring/clean up tasks is to improve the code comprehensibility without touching any documentation. Variable and method renaming refactoring (i.e., renaming a variable or method to better fit its functionality) is the most common way to make the code easier to understand. Also, variable and method extract refactoring (i.e., replacing literal values or inner method code blocks by introducing new variables or methods) is a standard approach to not only avoid existing or potential redundant code, but also better present and explain the implementation logic of the extracted code snippets.",17.08125000000001,15.907500000000002,6.5609965635738945,20.37670103092784
R_2flXhbfNu9VL2p8,5eb23451deb70a6af224d76a,Neither agree nor disagree,Professor,False,-14.014414986308196,6.343622106049288,"While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer. For researchers, this is an opportunity to study test breaking-changes and to develop techniques able to alert the developer when a change she implemented might require a double check of (part of) the test suite. For practitioners, continuous integration practices can help in timely spotting these issues in most of cases.","While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer.",18.392491909385143,19.22330097087379,4.3780769230769465,25.56692307692308
R_3oGCHD9qcEOjEKR,5eb23451deb70a6af224d76a,Somewhat disagree,PhD,True,-14.014414986308196,6.343622106049288,"While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer. For researchers, this is an opportunity to study test breaking-changes and to develop techniques able to alert the developer when a change she implemented might require a double check of (part of) the test suite. For practitioners, continuous integration practices can help in timely spotting these issues in most of cases.","While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer.",18.392491909385143,19.22330097087379,4.3780769230769465,25.56692307692308
R_1OkIm6nj0z1aQC9,5eb23451deb70a6af224d76a,Strongly disagree,Master's degree,True,-14.014414986308196,6.343622106049288,"While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer. For researchers, this is an opportunity to study test breaking-changes and to develop techniques able to alert the developer when a change she implemented might require a double check of (part of) the test suite. For practitioners, continuous integration practices can help in timely spotting these issues in most of cases.","While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer.",18.392491909385143,19.22330097087379,4.3780769230769465,25.56692307692308
R_2ALKUVr0LclXonG,5eb23451deb70a6af224d76a,Somewhat agree,Master's degree,True,-14.014414986308196,6.343622106049288,"While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer. For researchers, this is an opportunity to study test breaking-changes and to develop techniques able to alert the developer when a change she implemented might require a double check of (part of) the test suite. For practitioners, continuous integration practices can help in timely spotting these issues in most of cases.","While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer.",18.392491909385143,19.22330097087379,4.3780769230769465,25.56692307692308
R_2ASVLC9oTQeLJaR,5eb23451deb70a6af224d76a,Somewhat disagree,Bachelor's degree,False,-14.014414986308196,6.343622106049288,"While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer. For researchers, this is an opportunity to study test breaking-changes and to develop techniques able to alert the developer when a change she implemented might require a double check of (part of) the test suite. For practitioners, continuous integration practices can help in timely spotting these issues in most of cases.","While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer.",18.392491909385143,19.22330097087379,4.3780769230769465,25.56692307692308
R_2QiKL3vV8VYIJkJ,5eb23451deb70a6af224d76a,Somewhat disagree,Bachelor's degree,True,-14.014414986308196,6.343622106049288,"While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer. For researchers, this is an opportunity to study test breaking-changes and to develop techniques able to alert the developer when a change she implemented might require a double check of (part of) the test suite. For practitioners, continuous integration practices can help in timely spotting these issues in most of cases.","While in the cases we analyzed the issue was spotted and fixed quickly by the developer, there might be non-trivial cases in which only a subset of the test suite is executed for regression testing (e.g., due to a limited testing budget) and a non-executed broken test is not identified by the developer.",18.392491909385143,19.22330097087379,4.3780769230769465,25.56692307692308
R_2flXhbfNu9VL2p8,5eb23451deb70a6af224dcd2,Somewhat agree,Professor,True,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_3oGCHD9qcEOjEKR,5eb23451deb70a6af224dcd2,Neither agree nor disagree,PhD,True,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_RfYDkz12aApKVuF,5eb23451deb70a6af224dcd2,Somewhat agree,Bachelor's degree,True,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_2t3j9LGzc1rnx28,5eb23451deb70a6af224dcd2,Neither agree nor disagree,PhD,False,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_2ALKUVr0LclXonG,5eb23451deb70a6af224dcd2,Somewhat agree,Master's degree,False,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_eSf9paDm2rsJ9sd,5eb23451deb70a6af224dcd2,Somewhat disagree,PhD,True,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_1hySrlplH6qf42Z,5eb23451deb70a6af224dcd2,Neither agree nor disagree,Master's degree,True,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_2f2tFJpolzgEViB,5eb23451deb70a6af224dcd2,Somewhat agree,Master's degree,True,-25.660425265791133,9.872620387742339,"Sliwerski et al. studied the day of the week and the size of commits on two completely different projects, Eclipse and Mozilla. They found that the commits on Friday were the buggiest, and large commits were more likely to contain bugs.","Sliwerski et al., studied the day of the week and size of commits for two totally different projects, Eclipse and Mozilla, and found that the commits on Fridays are buggiest and large commits are more likely to contain bugs.",67.09504065040652,7.296097560975612,41.434615384615384,17.16871794871795
R_2flXhbfNu9VL2p8,5eb23455deb70a6af225135a,Somewhat disagree,Professor,False,-19.081305084745765,3.2079999999999984,The remainder of the paper is structured as follows. We review related work in Section 2. In Section 3 we describe our study design to investigate the research questions. Then our results are present in Section 4. We declare the threats to validity in Section 5 and conclude our findings in Section 6.,"The remainder of the paper is structured as follows. We review related literature in Section 2. In Section 3 we describe the study design we adopted to answer our research question. The achieved results are presented in Section 4. Section 5 discuss the threats that could affect the validity of our study, while Section 6 summarizes our observations and outlines directions for future work.",49.041000000000025,8.804000000000002,29.95969491525426,12.012
R_3oGCHD9qcEOjEKR,5eb23455deb70a6af225135a,Strongly disagree,PhD,True,-19.081305084745765,3.2079999999999984,The remainder of the paper is structured as follows. We review related work in Section 2. In Section 3 we describe our study design to investigate the research questions. Then our results are present in Section 4. We declare the threats to validity in Section 5 and conclude our findings in Section 6.,"The remainder of the paper is structured as follows. We review related literature in Section 2. In Section 3 we describe the study design we adopted to answer our research question. The achieved results are presented in Section 4. Section 5 discuss the threats that could affect the validity of our study, while Section 6 summarizes our observations and outlines directions for future work.",49.041000000000025,8.804000000000002,29.95969491525426,12.012
R_5gRs3GUMGwIrEuB,5eb23455deb70a6af225135a,Somewhat agree,Master's degree,True,-19.081305084745765,3.2079999999999984,The remainder of the paper is structured as follows. We review related work in Section 2. In Section 3 we describe our study design to investigate the research questions. Then our results are present in Section 4. We declare the threats to validity in Section 5 and conclude our findings in Section 6.,"The remainder of the paper is structured as follows. We review related literature in Section 2. In Section 3 we describe the study design we adopted to answer our research question. The achieved results are presented in Section 4. Section 5 discuss the threats that could affect the validity of our study, while Section 6 summarizes our observations and outlines directions for future work.",49.041000000000025,8.804000000000002,29.95969491525426,12.012
R_2azQGqyzdiTkvn2,5eb23455deb70a6af225135a,Somewhat disagree,Professor,False,-19.081305084745765,3.2079999999999984,The remainder of the paper is structured as follows. We review related work in Section 2. In Section 3 we describe our study design to investigate the research questions. Then our results are present in Section 4. We declare the threats to validity in Section 5 and conclude our findings in Section 6.,"The remainder of the paper is structured as follows. We review related literature in Section 2. In Section 3 we describe the study design we adopted to answer our research question. The achieved results are presented in Section 4. Section 5 discuss the threats that could affect the validity of our study, while Section 6 summarizes our observations and outlines directions for future work.",49.041000000000025,8.804000000000002,29.95969491525426,12.012
